stateA,stateB,Direction,Value,A_state,A_long,A_lat,B_state,B_long,B_lat
Florida,Utah,in-mover,3703,Florida,-82.4497,28.6305,Utah,-111.6703,39.3055
Florida,Utah,out-mover,2266,Florida,-82.4497,28.6305,Utah,-111.6703,39.3055
Georgia,Utah,in-mover,1251,Georgia,-83.4426,32.6415,Utah,-111.6703,39.3055
Georgia,Utah,out-mover,1625,Georgia,-83.4426,32.6415,Utah,-111.6703,39.3055
Hawaii,Utah,in-mover,889,Hawaii,-156.3737,20.2927,Utah,-111.6703,39.3055
Hawaii,Utah,out-mover,1719,Hawaii,-156.3737,20.2927,Utah,-111.6703,39.3055
Idaho,Utah,in-mover,7051,Idaho,-114.613,44.3509,Utah,-111.6703,39.3055
Idaho,Utah,out-mover,7600,Idaho,-114.613,44.3509,Utah,-111.6703,39.3055
Illinois,Utah,in-mover,1189,Illinois,-89.1965,40.0417,Utah,-111.6703,39.3055
Illinois,Utah,out-mover,2120,Illinois,-89.1965,40.0417,Utah,-111.6703,39.3055
Indiana,Utah,in-mover,660,Indiana,-86.2816,39.8942,Utah,-111.6703,39.3055
Indiana,Utah,out-mover,1058,Indiana,-86.2816,39.8942,Utah,-111.6703,39.3055
Iowa,Utah,in-mover,314,Iowa,-93.496,42.0751,Utah,-111.6703,39.3055
Iowa,Utah,out-mover,488,Iowa,-93.496,42.0751,Utah,-111.6703,39.3055
Kansas,Utah,in-mover,1028,Kansas,-98.3804,38.4937,Utah,-111.6703,39.3055
Kansas,Utah,out-mover,617,Kansas,-98.3804,38.4937,Utah,-111.6703,39.3055
Kentucky,Utah,in-mover,830,Kentucky,-85.3021,37.5347,Utah,-111.6703,39.3055
Kentucky,Utah,out-mover,598,Kentucky,-85.3021,37.5347,Utah,-111.6703,39.3055
Louisiana,Utah,in-mover,245,Louisiana,-91.9968,31.0689,Utah,-111.6703,39.3055
Louisiana,Utah,out-mover,550,Louisiana,-91.9968,31.0689,Utah,-111.6703,39.3055
Maine,Utah,in-mover,299,Maine,-69.2428,45.3695,Utah,-111.6703,39.3055
Maine,Utah,out-mover,93,Maine,-69.2428,45.3695,Utah,-111.6703,39.3055
Maryland,Utah,in-mover,911,Maryland,-76.7909,39.055,Utah,-111.6703,39.3055
Maryland,Utah,out-mover,901,Maryland,-76.7909,39.055,Utah,-111.6703,39.3055
Massachusetts,Utah,in-mover,803,Massachusetts,-71.8083,42.2596,Utah,-111.6703,39.3055
Massachusetts,Utah,out-mover,905,Massachusetts,-71.8083,42.2596,Utah,-111.6703,39.3055
Michigan,Utah,in-mover,710,Michigan,-85.4102,44.3467,Utah,-111.6703,39.3055
Michigan,Utah,out-mover,949,Michigan,-85.4102,44.3467,Utah,-111.6703,39.3055
Minnesota,Utah,in-mover,852,Minnesota,-94.3053,46.2807,Utah,-111.6703,39.3055
Minnesota,Utah,out-mover,869,Minnesota,-94.3053,46.2807,Utah,-111.6703,39.3055
Mississippi,Utah,in-mover,198,Mississippi,-89.6678,32.7364,Utah,-111.6703,39.3055
Mississippi,Utah,out-mover,415,Mississippi,-89.6678,32.7364,Utah,-111.6703,39.3055
Missouri,Utah,in-mover,1488,Missouri,-92.458,38.3566,Utah,-111.6703,39.3055
Missouri,Utah,out-mover,1473,Missouri,-92.458,38.3566,Utah,-111.6703,39.3055
Montana,Utah,in-mover,1364,Montana,-109.6333,47.0527,Utah,-111.6703,39.3055
Montana,Utah,out-mover,1727,Montana,-109.6333,47.0527,Utah,-111.6703,39.3055
Nebraska,Utah,in-mover,978,Nebraska,-99.7951,41.5378,Utah,-111.6703,39.3055
Nebraska,Utah,out-mover,477,Nebraska,-99.7951,41.5378,Utah,-111.6703,39.3055
Nevada,Utah,in-mover,5448,Nevada,-116.6312,39.3289,Utah,-111.6703,39.3055
Nevada,Utah,out-mover,5002,Nevada,-116.6312,39.3289,Utah,-111.6703,39.3055
New Hampshire,Utah,in-mover,189,New Hampshire,-71.5811,43.6805,Utah,-111.6703,39.3055
New Hampshire,Utah,out-mover,166,New Hampshire,-71.5811,43.6805,Utah,-111.6703,39.3055
New Jersey,Utah,in-mover,194,New Jersey,-74.6728,40.1907,Utah,-111.6703,39.3055
New Jersey,Utah,out-mover,798,New Jersey,-74.6728,40.1907,Utah,-111.6703,39.3055
New Mexico,Utah,in-mover,891,New Mexico,-106.1126,34.4071,Utah,-111.6703,39.3055
New Mexico,Utah,out-mover,1195,New Mexico,-106.1126,34.4071,Utah,-111.6703,39.3055
New York,Utah,in-mover,880,New York,-75.5268,42.9538,Utah,-111.6703,39.3055
New York,Utah,out-mover,2324,New York,-75.5268,42.9538,Utah,-111.6703,39.3055
North Carolina,Utah,in-mover,1206,North Carolina,-79.3877,35.5557,Utah,-111.6703,39.3055
North Carolina,Utah,out-mover,1480,North Carolina,-79.3877,35.5557,Utah,-111.6703,39.3055
North Dakota,Utah,in-mover,244,North Dakota,-100.4659,47.4501,Utah,-111.6703,39.3055
North Dakota,Utah,out-mover,867,North Dakota,-100.4659,47.4501,Utah,-111.6703,39.3055
Ohio,Utah,in-mover,1775,Ohio,-82.7937,40.2862,Utah,-111.6703,39.3055
Ohio,Utah,out-mover,1447,Ohio,-82.7937,40.2862,Utah,-111.6703,39.3055
Oklahoma,Utah,in-mover,821,Oklahoma,-97.4943,35.5889,Utah,-111.6703,39.3055
Oklahoma,Utah,out-mover,846,Oklahoma,-97.4943,35.5889,Utah,-111.6703,39.3055
Oregon,Utah,in-mover,3039,Oregon,-120.5583,43.9336,Utah,-111.6703,39.3055
Oregon,Utah,out-mover,3348,Oregon,-120.5583,43.9336,Utah,-111.6703,39.3055
Pennsylvania,Utah,in-mover,1636,Pennsylvania,-77.7996,40.8781,Utah,-111.6703,39.3055
Pennsylvania,Utah,out-mover,1454,Pennsylvania,-77.7996,40.8781,Utah,-111.6703,39.3055
Puerto Rico,Utah,in-mover,0,Puerto Rico,-66.43,18.222,Utah,-111.6703,39.3055
Puerto Rico,Utah,out-mover,53,Puerto Rico,-66.43,18.222,Utah,-111.6703,39.3055
Rhode Island,Utah,in-mover,216,Rhode Island,-71.5562,41.6762,Utah,-111.6703,39.3055
Rhode Island,Utah,out-mover,124,Rhode Island,-71.5562,41.6762,Utah,-111.6703,39.3055
South Carolina,Utah,in-mover,1034,South Carolina,-80.8964,33.9169,Utah,-111.6703,39.3055
South Carolina,Utah,out-mover,778,South Carolina,-80.8964,33.9169,Utah,-111.6703,39.3055
South Dakota,Utah,in-mover,340,South Dakota,-100.2263,44.4443,Utah,-111.6703,39.3055
South Dakota,Utah,out-mover,325,South Dakota,-100.2263,44.4443,Utah,-111.6703,39.3055
Tennessee,Utah,in-mover,871,Tennessee,-86.3505,35.858,Utah,-111.6703,39.3055
Tennessee,Utah,out-mover,1099,Tennessee,-86.3505,35.858,Utah,-111.6703,39.3055
Texas,Utah,in-mover,8231,Texas,-99.3312,31.4757,Utah,-111.6703,39.3055
Texas,Utah,out-mover,7020,Texas,-99.3312,31.4757,Utah,-111.6703,39.3055
Utah,Utah,in-mover,0,Utah,-111.6703,39.3055,Utah,-111.6703,39.3055
Utah,Utah,out-mover,0,Utah,-111.6703,39.3055,Utah,-111.6703,39.3055
Vermont,Utah,in-mover,150,Vermont,-72.6658,44.0687,Utah,-111.6703,39.3055
Vermont,Utah,out-mover,170,Vermont,-72.6658,44.0687,Utah,-111.6703,39.3055
Virginia,Utah,in-mover,1995,Virginia,-78.8537,37.5215,Utah,-111.6703,39.3055
Virginia,Utah,out-mover,1731,Virginia,-78.8537,37.5215,Utah,-111.6703,39.3055
Washington,Utah,in-mover,6348,Washington,-120.4472,47.3826,Utah,-111.6703,39.3055
Washington,Utah,out-mover,5687,Washington,-120.4472,47.3826,Utah,-111.6703,39.3055
West Virginia,Utah,in-mover,246,West Virginia,-80.6227,38.6409,Utah,-111.6703,39.3055
West Virginia,Utah,out-mover,146,West Virginia,-80.6227,38.6409,Utah,-111.6703,39.3055
Wisconsin,Utah,in-mover,1181,Wisconsin,-89.9941,44.6243,Utah,-111.6703,39.3055
Wisconsin,Utah,out-mover,1031,Wisconsin,-89.9941,44.6243,Utah,-111.6703,39.3055
Wyoming,Utah,in-mover,1685,Wyoming,-107.5512,42.9957,Utah,-111.6703,39.3055
Wyoming,Utah,out-mover,1634,Wyoming,-107.5512,42.9957,Utah,-111.6703,39.3055
Alabama,Vermont,in-mover,35,Alabama,-86.8287,32.7794,Vermont,-72.6658,44.0687
Alabama,Vermont,out-mover,89,Alabama,-86.8287,32.7794,Vermont,-72.6658,44.0687
Alaska,Vermont,in-mover,38,Alaska,-152.2782,64.0685,Vermont,-72.6658,44.0687
Alaska,Vermont,out-mover,124,Alaska,-152.2782,64.0685,Vermont,-72.6658,44.0687
Arizona,Vermont,in-mover,404,Arizona,-111.6602,34.2744,Vermont,-72.6658,44.0687
Arizona,Vermont,out-mover,157,Arizona,-111.6602,34.2744,Vermont,-72.6658,44.0687
Arkansas,Vermont,in-mover,7,Arkansas,-92.4426,34.8938,Vermont,-72.6658,44.0687
Arkansas,Vermont,out-mover,0,Arkansas,-92.4426,34.8938,Vermont,-72.6658,44.0687
California,Vermont,in-mover,897,California,-119.4696,37.1841,Vermont,-72.6658,44.0687
California,Vermont,out-mover,1132,California,-119.4696,37.1841,Vermont,-72.6658,44.0687
Colorado,Vermont,in-mover,683,Colorado,-105.5478,38.9972,Vermont,-72.6658,44.0687
Colorado,Vermont,out-mover,550,Colorado,-105.5478,38.9972,Vermont,-72.6658,44.0687
Connecticut,Vermont,in-mover,497,Connecticut,-72.7273,41.6219,Vermont,-72.6658,44.0687
Connecticut,Vermont,out-mover,1269,Connecticut,-72.7273,41.6219,Vermont,-72.6658,44.0687
Delaware,Vermont,in-mover,111,Delaware,-75.505,38.9896,Vermont,-72.6658,44.0687
Delaware,Vermont,out-mover,23,Delaware,-75.505,38.9896,Vermont,-72.6658,44.0687
Florida,Vermont,in-mover,2200,Florida,-82.4497,28.6305,Vermont,-72.6658,44.0687
Florida,Vermont,out-mover,1141,Florida,-82.4497,28.6305,Vermont,-72.6658,44.0687
Georgia,Vermont,in-mover,324,Georgia,-83.4426,32.6415,Vermont,-72.6658,44.0687
Georgia,Vermont,out-mover,192,Georgia,-83.4426,32.6415,Vermont,-72.6658,44.0687
Hawaii,Vermont,in-mover,30,Hawaii,-156.3737,20.2927,Vermont,-72.6658,44.0687
Hawaii,Vermont,out-mover,45,Hawaii,-156.3737,20.2927,Vermont,-72.6658,44.0687
Idaho,Vermont,in-mover,81,Idaho,-114.613,44.3509,Vermont,-72.6658,44.0687
Idaho,Vermont,out-mover,32,Idaho,-114.613,44.3509,Vermont,-72.6658,44.0687
Illinois,Vermont,in-mover,284,Illinois,-89.1965,40.0417,Vermont,-72.6658,44.0687
Illinois,Vermont,out-mover,503,Illinois,-89.1965,40.0417,Vermont,-72.6658,44.0687
Indiana,Vermont,in-mover,174,Indiana,-86.2816,39.8942,Vermont,-72.6658,44.0687
Indiana,Vermont,out-mover,27,Indiana,-86.2816,39.8942,Vermont,-72.6658,44.0687
Iowa,Vermont,in-mover,92,Iowa,-93.496,42.0751,Vermont,-72.6658,44.0687
Iowa,Vermont,out-mover,74,Iowa,-93.496,42.0751,Vermont,-72.6658,44.0687
Kansas,Vermont,in-mover,14,Kansas,-98.3804,38.4937,Vermont,-72.6658,44.0687
Kansas,Vermont,out-mover,16,Kansas,-98.3804,38.4937,Vermont,-72.6658,44.0687
Kentucky,Vermont,in-mover,36,Kentucky,-85.3021,37.5347,Vermont,-72.6658,44.0687
Kentucky,Vermont,out-mover,203,Kentucky,-85.3021,37.5347,Vermont,-72.6658,44.0687
Louisiana,Vermont,in-mover,47,Louisiana,-91.9968,31.0689,Vermont,-72.6658,44.0687
Louisiana,Vermont,out-mover,62,Louisiana,-91.9968,31.0689,Vermont,-72.6658,44.0687
Maine,Vermont,in-mover,684,Maine,-69.2428,45.3695,Vermont,-72.6658,44.0687
Maine,Vermont,out-mover,726,Maine,-69.2428,45.3695,Vermont,-72.6658,44.0687
Maryland,Vermont,in-mover,264,Maryland,-76.7909,39.055,Vermont,-72.6658,44.0687
Maryland,Vermont,out-mover,410,Maryland,-76.7909,39.055,Vermont,-72.6658,44.0687
Massachusetts,Vermont,in-mover,2484,Massachusetts,-71.8083,42.2596,Vermont,-72.6658,44.0687
Massachusetts,Vermont,out-mover,3682,Massachusetts,-71.8083,42.2596,Vermont,-72.6658,44.0687
Michigan,Vermont,in-mover,223,Michigan,-85.4102,44.3467,Vermont,-72.6658,44.0687
Michigan,Vermont,out-mover,277,Michigan,-85.4102,44.3467,Vermont,-72.6658,44.0687
Minnesota,Vermont,in-mover,37,Minnesota,-94.3053,46.2807,Vermont,-72.6658,44.0687
Minnesota,Vermont,out-mover,122,Minnesota,-94.3053,46.2807,Vermont,-72.6658,44.0687
Mississippi,Vermont,in-mover,2,Mississippi,-89.6678,32.7364,Vermont,-72.6658,44.0687
Mississippi,Vermont,out-mover,0,Mississippi,-89.6678,32.7364,Vermont,-72.6658,44.0687
Missouri,Vermont,in-mover,324,Missouri,-92.458,38.3566,Vermont,-72.6658,44.0687
Missouri,Vermont,out-mover,57,Missouri,-92.458,38.3566,Vermont,-72.6658,44.0687
Montana,Vermont,in-mover,70,Montana,-109.6333,47.0527,Vermont,-72.6658,44.0687
Montana,Vermont,out-mover,18,Montana,-109.6333,47.0527,Vermont,-72.6658,44.0687
Nebraska,Vermont,in-mover,4,Nebraska,-99.7951,41.5378,Vermont,-72.6658,44.0687
Nebraska,Vermont,out-mover,28,Nebraska,-99.7951,41.5378,Vermont,-72.6658,44.0687
Nevada,Vermont,in-mover,60,Nevada,-116.6312,39.3289,Vermont,-72.6658,44.0687
Nevada,Vermont,out-mover,108,Nevada,-116.6312,39.3289,Vermont,-72.6658,44.0687
New Hampshire,Vermont,in-mover,2398,New Hampshire,-71.5811,43.6805,Vermont,-72.6658,44.0687
New Hampshire,Vermont,out-mover,2485,New Hampshire,-71.5811,43.6805,Vermont,-72.6658,44.0687
New Jersey,Vermont,in-mover,194,New Jersey,-74.6728,40.1907,Vermont,-72.6658,44.0687
New Jersey,Vermont,out-mover,1168,New Jersey,-74.6728,40.1907,Vermont,-72.6658,44.0687
New Mexico,Vermont,in-mover,84,New Mexico,-106.1126,34.4071,Vermont,-72.6658,44.0687
New Mexico,Vermont,out-mover,98,New Mexico,-106.1126,34.4071,Vermont,-72.6658,44.0687
New York,Vermont,in-mover,3420,New York,-75.5268,42.9538,Vermont,-72.6658,44.0687
New York,Vermont,out-mover,3358,New York,-75.5268,42.9538,Vermont,-72.6658,44.0687
North Carolina,Vermont,in-mover,693,North Carolina,-79.3877,35.5557,Vermont,-72.6658,44.0687
North Carolina,Vermont,out-mover,261,North Carolina,-79.3877,35.5557,Vermont,-72.6658,44.0687
North Dakota,Vermont,in-mover,0,North Dakota,-100.4659,47.4501,Vermont,-72.6658,44.0687
North Dakota,Vermont,out-mover,8,North Dakota,-100.4659,47.4501,Vermont,-72.6658,44.0687
Ohio,Vermont,in-mover,361,Ohio,-82.7937,40.2862,Vermont,-72.6658,44.0687
Ohio,Vermont,out-mover,167,Ohio,-82.7937,40.2862,Vermont,-72.6658,44.0687
Oklahoma,Vermont,in-mover,163,Oklahoma,-97.4943,35.5889,Vermont,-72.6658,44.0687
Oklahoma,Vermont,out-mover,17,Oklahoma,-97.4943,35.5889,Vermont,-72.6658,44.0687
Oregon,Vermont,in-mover,340,Oregon,-120.5583,43.9336,Vermont,-72.6658,44.0687
Oregon,Vermont,out-mover,219,Oregon,-120.5583,43.9336,Vermont,-72.6658,44.0687
Pennsylvania,Vermont,in-mover,1145,Pennsylvania,-77.7996,40.8781,Vermont,-72.6658,44.0687
Pennsylvania,Vermont,out-mover,836,Pennsylvania,-77.7996,40.8781,Vermont,-72.6658,44.0687
Puerto Rico,Vermont,in-mover,0,Puerto Rico,-66.43,18.222,Vermont,-72.6658,44.0687
Puerto Rico,Vermont,out-mover,47,Puerto Rico,-66.43,18.222,Vermont,-72.6658,44.0687
Rhode Island,Vermont,in-mover,214,Rhode Island,-71.5562,41.6762,Vermont,-72.6658,44.0687
Rhode Island,Vermont,out-mover,379,Rhode Island,-71.5562,41.6762,Vermont,-72.6658,44.0687
South Carolina,Vermont,in-mover,235,South Carolina,-80.8964,33.9169,Vermont,-72.6658,44.0687
South Carolina,Vermont,out-mover,136,South Carolina,-80.8964,33.9169,Vermont,-72.6658,44.0687
South Dakota,Vermont,in-mover,0,South Dakota,-100.2263,44.4443,Vermont,-72.6658,44.0687
South Dakota,Vermont,out-mover,141,South Dakota,-100.2263,44.4443,Vermont,-72.6658,44.0687
Tennessee,Vermont,in-mover,471,Tennessee,-86.3505,35.858,Vermont,-72.6658,44.0687
Tennessee,Vermont,out-mover,198,Tennessee,-86.3505,35.858,Vermont,-72.6658,44.0687
Texas,Vermont,in-mover,465,Texas,-99.3312,31.4757,Vermont,-72.6658,44.0687
Texas,Vermont,out-mover,429,Texas,-99.3312,31.4757,Vermont,-72.6658,44.0687
Utah,Vermont,in-mover,170,Utah,-111.6703,39.3055,Vermont,-72.6658,44.0687
Utah,Vermont,out-mover,150,Utah,-111.6703,39.3055,Vermont,-72.6658,44.0687
Vermont,Vermont,in-mover,0,Vermont,-72.6658,44.0687,Vermont,-72.6658,44.0687
Vermont,Vermont,out-mover,0,Vermont,-72.6658,44.0687,Vermont,-72.6658,44.0687
Virginia,Vermont,in-mover,951,Virginia,-78.8537,37.5215,Vermont,-72.6658,44.0687
Virginia,Vermont,out-mover,516,Virginia,-78.8537,37.5215,Vermont,-72.6658,44.0687
Washington,Vermont,in-mover,365,Washington,-120.4472,47.3826,Vermont,-72.6658,44.0687
Washington,Vermont,out-mover,312,Washington,-120.4472,47.3826,Vermont,-72.6658,44.0687
West Virginia,Vermont,in-mover,33,West Virginia,-80.6227,38.6409,Vermont,-72.6658,44.0687
West Virginia,Vermont,out-mover,18,West Virginia,-80.6227,38.6409,Vermont,-72.6658,44.0687
Wisconsin,Vermont,in-mover,73,Wisconsin,-89.9941,44.6243,Vermont,-72.6658,44.0687
Wisconsin,Vermont,out-mover,68,Wisconsin,-89.9941,44.6243,Vermont,-72.6658,44.0687
Wyoming,Vermont,in-mover,1,Wyoming,-107.5512,42.9957,Vermont,-72.6658,44.0687
Wyoming,Vermont,out-mover,147,Wyoming,-107.5512,42.9957,Vermont,-72.6658,44.0687
Alabama,Virginia,in-mover,4136,Alabama,-86.8287,32.7794,Virginia,-78.8537,37.5215
Alabama,Virginia,out-mover,3021,Alabama,-86.8287,32.7794,Virginia,-78.8537,37.5215
Alaska,Virginia,in-mover,843,Alaska,-152.2782,64.0685,Virginia,-78.8537,37.5215
Alaska,Virginia,out-mover,1214,Alaska,-152.2782,64.0685,Virginia,-78.8537,37.5215
Arizona,Virginia,in-mover,4999,Arizona,-111.6602,34.2744,Virginia,-78.8537,37.5215
Arizona,Virginia,out-mover,3005,Arizona,-111.6602,34.2744,Virginia,-78.8537,37.5215
Arkansas,Virginia,in-mover,1269,Arkansas,-92.4426,34.8938,Virginia,-78.8537,37.5215
Arkansas,Virginia,out-mover,914,Arkansas,-92.4426,34.8938,Virginia,-78.8537,37.5215
California,Virginia,in-mover,18550,California,-119.4696,37.1841,Virginia,-78.8537,37.5215
California,Virginia,out-mover,18937,California,-119.4696,37.1841,Virginia,-78.8537,37.5215
Colorado,Virginia,in-mover,7398,Colorado,-105.5478,38.9972,Virginia,-78.8537,37.5215
Colorado,Virginia,out-mover,4172,Colorado,-105.5478,38.9972,Virginia,-78.8537,37.5215
Connecticut,Virginia,in-mover,1999,Connecticut,-72.7273,41.6219,Virginia,-78.8537,37.5215
Connecticut,Virginia,out-mover,3642,Connecticut,-72.7273,41.6219,Virginia,-78.8537,37.5215
Delaware,Virginia,in-mover,1472,Delaware,-75.505,38.9896,Virginia,-78.8537,37.5215
Delaware,Virginia,out-mover,1436,Delaware,-75.505,38.9896,Virginia,-78.8537,37.5215
Florida,Virginia,in-mover,27785,Florida,-82.4497,28.6305,Virginia,-78.8537,37.5215
Florida,Virginia,out-mover,20540,Florida,-82.4497,28.6305,Virginia,-78.8537,37.5215
Georgia,Virginia,in-mover,11477,Georgia,-83.4426,32.6415,Virginia,-78.8537,37.5215
Georgia,Virginia,out-mover,8359,Georgia,-83.4426,32.6415,Virginia,-78.8537,37.5215
Hawaii,Virginia,in-mover,3037,Hawaii,-156.3737,20.2927,Virginia,-78.8537,37.5215
Hawaii,Virginia,out-mover,3066,Hawaii,-156.3737,20.2927,Virginia,-78.8537,37.5215
Idaho,Virginia,in-mover,844,Idaho,-114.613,44.3509,Virginia,-78.8537,37.5215
Idaho,Virginia,out-mover,270,Idaho,-114.613,44.3509,Virginia,-78.8537,37.5215
Illinois,Virginia,in-mover,5560,Illinois,-89.1965,40.0417,Virginia,-78.8537,37.5215
Illinois,Virginia,out-mover,7504,Illinois,-89.1965,40.0417,Virginia,-78.8537,37.5215
Indiana,Virginia,in-mover,2498,Indiana,-86.2816,39.8942,Virginia,-78.8537,37.5215
Indiana,Virginia,out-mover,2191,Indiana,-86.2816,39.8942,Virginia,-78.8537,37.5215
Iowa,Virginia,in-mover,724,Iowa,-93.496,42.0751,Virginia,-78.8537,37.5215
Iowa,Virginia,out-mover,1237,Iowa,-93.496,42.0751,Virginia,-78.8537,37.5215
Kansas,Virginia,in-mover,1364,Kansas,-98.3804,38.4937,Virginia,-78.8537,37.5215
Kansas,Virginia,out-mover,1623,Kansas,-98.3804,38.4937,Virginia,-78.8537,37.5215
Kentucky,Virginia,in-mover,3091,Kentucky,-85.3021,37.5347,Virginia,-78.8537,37.5215
Kentucky,Virginia,out-mover,3115,Kentucky,-85.3021,37.5347,Virginia,-78.8537,37.5215
Louisiana,Virginia,in-mover,1842,Louisiana,-91.9968,31.0689,Virginia,-78.8537,37.5215
Louisiana,Virginia,out-mover,2842,Louisiana,-91.9968,31.0689,Virginia,-78.8537,37.5215
Maine,Virginia,in-mover,820,Maine,-69.2428,45.3695,Virginia,-78.8537,37.5215
Maine,Virginia,out-mover,1061,Maine,-69.2428,45.3695,Virginia,-78.8537,37.5215
Maryland,Virginia,in-mover,24297,Maryland,-76.7909,39.055,Virginia,-78.8537,37.5215
Maryland,Virginia,out-mover,27533,Maryland,-76.7909,39.055,Virginia,-78.8537,37.5215
Massachusetts,Virginia,in-mover,3744,Massachusetts,-71.8083,42.2596,Virginia,-78.8537,37.5215
Massachusetts,Virginia,out-mover,4734,Massachusetts,-71.8083,42.2596,Virginia,-78.8537,37.5215
Michigan,Virginia,in-mover,3185,Michigan,-85.4102,44.3467,Virginia,-78.8537,37.5215
Michigan,Virginia,out-mover,4056,Michigan,-85.4102,44.3467,Virginia,-78.8537,37.5215
Minnesota,Virginia,in-mover,1838,Minnesota,-94.3053,46.2807,Virginia,-78.8537,37.5215
Minnesota,Virginia,out-mover,1728,Minnesota,-94.3053,46.2807,Virginia,-78.8537,37.5215
Mississippi,Virginia,in-mover,1250,Mississippi,-89.6678,32.7364,Virginia,-78.8537,37.5215
Mississippi,Virginia,out-mover,1643,Mississippi,-89.6678,32.7364,Virginia,-78.8537,37.5215
Missouri,Virginia,in-mover,2698,Missouri,-92.458,38.3566,Virginia,-78.8537,37.5215
Missouri,Virginia,out-mover,3323,Missouri,-92.458,38.3566,Virginia,-78.8537,37.5215
Montana,Virginia,in-mover,406,Montana,-109.6333,47.0527,Virginia,-78.8537,37.5215
Montana,Virginia,out-mover,314,Montana,-109.6333,47.0527,Virginia,-78.8537,37.5215
Nebraska,Virginia,in-mover,913,Nebraska,-99.7951,41.5378,Virginia,-78.8537,37.5215
Nebraska,Virginia,out-mover,988,Nebraska,-99.7951,41.5378,Virginia,-78.8537,37.5215
Nevada,Virginia,in-mover,1592,Nevada,-116.6312,39.3289,Virginia,-78.8537,37.5215
Nevada,Virginia,out-mover,1627,Nevada,-116.6312,39.3289,Virginia,-78.8537,37.5215
New Hampshire,Virginia,in-mover,784,New Hampshire,-71.5811,43.6805,Virginia,-78.8537,37.5215
New Hampshire,Virginia,out-mover,987,New Hampshire,-71.5811,43.6805,Virginia,-78.8537,37.5215
New Jersey,Virginia,in-mover,4207,New Jersey,-74.6728,40.1907,Virginia,-78.8537,37.5215
New Jersey,Virginia,out-mover,9054,New Jersey,-74.6728,40.1907,Virginia,-78.8537,37.5215
New Mexico,Virginia,in-mover,1279,New Mexico,-106.1126,34.4071,Virginia,-78.8537,37.5215
New Mexico,Virginia,out-mover,1649,New Mexico,-106.1126,34.4071,Virginia,-78.8537,37.5215
New York,Virginia,in-mover,10251,New York,-75.5268,42.9538,Virginia,-78.8537,37.5215
New York,Virginia,out-mover,15862,New York,-75.5268,42.9538,Virginia,-78.8537,37.5215
North Carolina,Virginia,in-mover,30494,North Carolina,-79.3877,35.5557,Virginia,-78.8537,37.5215
North Carolina,Virginia,out-mover,23505,North Carolina,-79.3877,35.5557,Virginia,-78.8537,37.5215
North Dakota,Virginia,in-mover,248,North Dakota,-100.4659,47.4501,Virginia,-78.8537,37.5215
North Dakota,Virginia,out-mover,229,North Dakota,-100.4659,47.4501,Virginia,-78.8537,37.5215
Ohio,Virginia,in-mover,6351,Ohio,-82.7937,40.2862,Virginia,-78.8537,37.5215
Ohio,Virginia,out-mover,6042,Ohio,-82.7937,40.2862,Virginia,-78.8537,37.5215
Oklahoma,Virginia,in-mover,1483,Oklahoma,-97.4943,35.5889,Virginia,-78.8537,37.5215
Oklahoma,Virginia,out-mover,2526,Oklahoma,-97.4943,35.5889,Virginia,-78.8537,37.5215
Oregon,Virginia,in-mover,2249,Oregon,-120.5583,43.9336,Virginia,-78.8537,37.5215
Oregon,Virginia,out-mover,618,Oregon,-120.5583,43.9336,Virginia,-78.8537,37.5215
Pennsylvania,Virginia,in-mover,10931,Pennsylvania,-77.7996,40.8781,Virginia,-78.8537,37.5215
